# TESS Object of Interest
# File Created: 2021-05-22
# Sectors: S0001-S0036
# Date of previous TOI list release: 2021-05-20
Source Pipeline,Stellar Catalog,TIC,Full TOI ID,Signal ID,TOI Disposition,EXOFOP Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,VMag Value,VMag Uncertainty,Epoch Value,Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Alerted,Edited
spoc,,444842193,745.01,1,PC,PC,147.757849,-55.318287,10.516,0.018,11.031,0.009,1544.269302,0.004273,1.077686,0.000335,2.678844,0.951918,480.659594,69.98805,9,low SNR,2019-06-06 16:40:58+0000,2021-04-27 11:18:50+0000
spoc,,150428135,700.03,3,PC,CP,97.096855,-65.579306,10.875,0.017,13.151,0.069,1331.35924,0.003625,9.976745,0.000263,1.973866,0.980339,597.61823,83.73772,9 8 7 5 6 4 3 1,very shallow; low SNR,2019-07-23 18:22:48+0000,2021-04-27 11:18:50+0000
spoc,,150151262,712.03,3,PC,PC,92.936152,-65.825972,9.845,0.018,10.838,0.021,1417.120619,0.005172,53.746482,0.005896,5.592988,0.414857,1557.541816,170.5844,9 7 6 4 3,first transit is momentum dump; second is likely instrument noise but could be a single transit,2019-05-24 15:31:12+0000,2021-04-27 11:18:51+0000
spoc,,167600516,713.02,2,PC,PC,102.021575,-65.623709,10.636,0.018,11.863,0.03,1325.893909,0.002086,1.871503,4.1e-05,1.038575,0.160414,239.539647,34.70165,1 2 3 4 5 6 7 8 10 11 12 13 27 28 29 30 31,low SNR; possible offset,2019-05-24 15:31:12+0000,2021-04-27 11:18:51+0000
qlp,,219195044,714.02,2,PC,PC,92.391749,-53.823474,11.5,0.017,13.311,0.092,2223.132177,0.003446,10.17755,5.4e-05,2.004,0.207,1080.0,1.34552,1 2 4 5 6 7 8 11 12 28 31 32 33,possibly main sequence star making the planet a bit smaller; low SNR,2019-05-24 15:31:12+0000,2021-04-27 11:18:51+0000
qlp,,30853470,807.01,1,PC,PC,75.915389,-66.655164,11.222,0.018,12.322,0.057,2197.221016,0.011882,5.269969,0.000118,0.743,1.302,550.0,220.988,1 2 3 4 5 6 7 8 10 11 12 13 27 28 29 30 31,low MES; GAIA DR2 R = 0.576 R_solar,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,33831980,806.01,1,PC,PC,63.41678,-76.097667,11.888,0.018,13.268,0.092,1346.01819,0.006108,21.91625,0.0005,3.53,0.571,1313.0,2.91761,1 2 3 5 6 8 9 12 13 27 28 29,probably double the period; low MES,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,38460940,805.01,1,PC,PC,61.133133,-62.987225,13.163,0.033,15.634,0.114,2185.04604,0.00208,4.117724,1.6e-05,0.882,0.193,2498.0,13.263,1 2 3 4 5 7 8 11 12 27 28 29 30 31,low MES; small star based on parallax; QLP S30 SNR < 9 but forced to 1000 to generate report,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,41227743,804.01,1,PC,PC,91.519877,-69.420275,10.714,0.018,11.42,0.013,2167.594477,0.013836,2.837608,7.4e-05,3.792,2.077,190.0,18.2689,1 2 3 4 5 6 7 8 10 11 13 27 28 30,ExoFOP investigation in progress. Crowded field. Low SNR.,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,55525572,813.01,1,PC,CP,72.694091,-60.90545,9.82,0.018,10.358,0.006,2125.846913,0.011337,83.897864,0.002502,11.947,10.108,1195.0,2.76068,1 2 3 4 5 6 8 9 10 11 12 13 27 28 29 30 31,CTOI from Planet Hunters TESS ,2019-06-21 19:07:29+0000,2021-04-27 11:18:51+0000
spoc,,149301575,809.01,1,PC,,82.979325,-60.477077,10.271,0.018,10.759,0.008,1340.472565,0.008635,183.458919,0.011896,10.764682,0.878858,645.283132,92.63192,9 8 7 5 6 4 3 2 1,low S/N,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,167303382,802.01,1,PC,PC,97.986396,-68.709926,7.4759,0.017919,8.27,0.03,2140.047855,0.007515,3.693865,4.9e-05,1.765,0.259,87.0,0.244979,1 2 3 5 6 7 8 9 10 11 12 13 27 28 29 30,"low S/N transit; Gaia DR2 shows two stars with the TESS PSF (the 4"" DR2 companion is too faint to cause the signal).",2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,177258735,801.01,1,PC,PC,102.223767,-73.299927,7.529,0.017,8.04,0.03,2199.065493,0.003338,0.7757,5e-06,1.094,0.235,40.0,0.198687,1 2 3 4 6 7 8 9 10 11 12 13 27 28 29 30 31,low S/N; possible odd even in the modshift tests and a crowded field point to a possible NEB.,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,179308757,800.01,1,PC,PC,79.765904,-69.637899,12.253,0.037,12.094,0.038,2154.783429,0.008664,0.965967,1.6e-05,2.702,0.488,2618.0,7.86999,2 3 4 5 6 7 8 9 10 12 13 27 29 30 31,very crowded field; possible odd-even,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,255685030,799.01,1,PC,PC,98.468929,-52.460425,10.543,0.018,11.195,0.013,1439.500538,0.002513,5.545132,0.000164,2.254783,0.671387,559.448998,66.30116,5 6 7 8 12,low MES,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,260640693,798.01,1,PC,PC,97.820376,-58.320665,11.908,0.018,13.332,0.137,2120.373296,0.003073,95.239347,0.000534,1.592,0.346,5934.0,901.805,1 2 3 4 5 6 7 8 9 10 11 12 13 28 29 30,,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,271596225,797.02,2,PC,PC,108.5617,-74.6025,11.664,0.04,13.689,0.035,1327.412324,0.001882,4.14,2e-05,0.854,0.193,690.0,3.99663,1 2 3 4 5 6 7 8 9 10 11 12 13 27 28 29,second candidate in multisystem,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,278895705,795.01,1,PC,PC,100.970353,-55.639046,10.222,0.018,10.621,0.009,2152.119755,0.002801,8.760953,4.5e-05,0.873,0.35,476.0,6.00084,1 2 3 4 5 6 8 9 10 11 12 13 27 28 29 30 31,low MES,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,294780517,792.01,1,PC,FP,71.245776,-67.981131,11.66,0.017,12.489,0.08,1416.483921,0.003756,15.649897,0.000765,1.352587,0.296588,1979.355709,342.2729,9 8 7 5 6 4,low MES; crowded,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,299945285,794.01,1,PC,PC,106.664835,-71.446739,9.979,0.018,10.297,0.005,1392.58151,0.008747,52.392108,0.004243,8.435356,0.721957,462.202038,41.73976,2 3 4 5 6 7 8 9 10 12 13 27 28 29 30,,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,300013921,793.01,1,PC,FP,107.133953,-68.368874,10.8,0.019,11.448,0.013,1362.367522,0.002695,163.987428,0.00363,2.859115,0.212604,2783.281819,174.54248,9 8 7 5 6 4 3 2 1,TOI 793; no TFOP disposition; follow-up in progress.,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,300710077,789.01,1,PC,PC,115.2685,-71.3044,11.92,0.041,14.23,0.026,2195.185879,0.004922,5.447014,4.8e-05,1.111,0.301,1090.0,6.34335,1 2 3 5 6 7 8 9 10 11 12 13 27 28 29 30 31,"low MES; Busy field but no stars within 19""; Difference images are messy and there seems to be signal on 9th mag star TIC 300710065 80"" away.",2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,306472057,791.01,1,PC,PC,118.434784,-69.701767,10.714,0.018,11.093,0.01,2124.144089,0.0022,139.303126,0.000593,12.216,0.758,4818.0,0.542329,1 2 3 4 5 6 8 9 10 11 12 13 27 28 29 30,also a CTOI from Planet Hunters,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,308994098,790.01,1,PC,PC,123.398024,-64.091118,8.978,0.017,9.387,0.003,1352.502835,0.002053,99.774467,0.001446,10.524435,0.175493,1702.296196,49.286392,11 10 9 8 4 1,Period might be Px2 P/2 P/3; 2nd transit event close to MD,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,349829627,788.01,1,PC,PC,113.695544,-61.239914,8.963,0.017,9.762,0.005,2198.658812,0.006991,6.487004,7.2e-05,1.562,0.41,110.0,0.940266,1 3 4 5 6 7 8 9 10 11 13 27 28 29 30 31,low S/N; crowded,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,374829238,785.01,1,PC,PC,88.337467,-65.633953,11.466,0.017,13.344,0.103,1363.834447,0.052396,18.640884,0.007591,32.145206,2.600385,692.239495,70.89186,9 7 6 3 2,period might be double,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
qlp,,388106759,810.01,1,PC,PC,62.854229,-69.474969,10.471,0.018,11.21,0.012,2181.352444,0.015215,28.304046,0.000516,1.602,0.788,340.0,7.84851,1 2 3 4 5 6 7 8 9 10 11 12 13 27 28 29 30 31,QLP S30 SNR < 9 but forced to 1000 to generate report,2019-06-14 18:35:01+0000,2021-04-27 11:18:51+0000
spoc,,5868998,749.01,1,PC,APC,187.7822,-23.7735,13.592,0.04,15.887,0.166,1569.93359,0.000286,0.63554,1.2e-05,1.257326,0.023871,51164.635251,832.9864,10,Likely EB,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,14614418,750.01,1,KP,KP,173.957407,-29.156015,13.339,0.019,14.188,0.08,1569.539163,0.00063,0.837778,3.4e-05,1.946109,0.053354,23477.748562,458.2925,10,HATS-18 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,14661418,751.01,1,KP,KP,174.009727,-29.543316,12.389,0.018,13.397,0.092,2284.136403,0.000527,4.722588,0.000215,2.12622,0.057315,22674.799453,355.36703,10 36,HATS-22 b,2019-06-11 20:03:40+0000,2021-05-10 22:33:47+0000
spoc,,61538902,752.01,1,KP,KP,176.298967,-42.063927,11.302,0.018,12.179,0.025,1573.686982,0.000542,5.747952,0.000291,2.606112,0.049698,12815.311591,170.5243,10,WASP-129 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,61988212,753.01,1,PC,APC,178.074472,-47.583402,14.2,0.019,15.052,0.275,1569.455416,0.001448,0.555255,4.9e-05,1.622036,0.081342,23416.400387,1954.5116,10,Likely EB; Gaia Rstar = 0.66Rsun,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,72985822,754.01,1,PC,PC,189.29718,-42.413616,12.189,0.019,12.762,0.08,1572.224414,0.001696,3.864109,0.000457,2.015348,0.098888,8196.258539,462.61517,10,possible odd-even difference,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,73228647,755.01,1,PC,CP,190.036573,-44.312003,9.458,0.022,10.09,0.03,1570.101893,0.004409,2.540455,0.000708,2.435804,0.40546,396.754395,46.65939,10,low SNR,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,104024556,748.01,1,KP,KP,196.043897,-35.549519,10.288,0.018,10.517,0.007,1569.940386,0.000466,2.021986,6.2e-05,2.975452,0.026434,10011.409176,130.08087,10,WASP-167 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,130924120,757.01,1,PC,PC,187.994616,-35.554898,9.003,0.019,9.743,0.004,1571.869113,0.001989,17.465514,0.002892,3.935338,0.39998,1064.029137,67.90878,10,,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,131081852,758.01,1,PC,APC,189.76228,-31.992176,9.929,0.018,10.434,0.006,1575.745556,0.000375,13.273822,0.00053,6.745216,0.030108,21531.456674,131.23367,10,Possible EB; could be a secondary in the data gap,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,152147232,759.01,1,PC,APC,169.909652,-39.462115,11.57,0.02,12.322,0.026,1572.7222,0.000966,4.213316,0.000322,3.115831,0.088577,7230.943901,174.44853,10,,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,162362398,760.01,1,PC,APC,169.414512,-44.01713,10.582,0.019,10.629,0.006,1578.660716,0.000778,12.352053,0.001094,6.158533,0.062269,13945.036288,165.74728,10,Likely EB; large radius.,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,165317334,761.01,1,PC,PC,179.263588,-38.104709,10.843,0.018,12.248,0.046,1576.382627,0.00318,10.563348,0.004518,2.799465,0.586698,1887.822145,194.14555,10,,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,178709444,762.01,1,PC,PC,166.0757,-47.8214,13.497,0.087,16.0,0.2,2280.90352,0.001244,3.471552,0.000278,1.447157,0.073591,32032.812961,1323.7994,10 36,,2019-06-11 20:03:40+0000,2021-05-10 21:32:34+0000
spoc,,178819686,763.01,1,PC,CP,194.468551,-39.757668,9.478,0.019,10.265,0.023,1572.102845,0.002798,5.604813,0.001087,2.777366,0.598576,741.264431,83.639046,10,,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,178819686,763.02,2,PC,CP,194.468551,-39.757668,9.478,0.019,10.265,0.023,1572.96877,0.003027,12.27633,0.004294,3.656382,0.357133,976.269858,90.157814,10,,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,181159386,764.01,1,PC,APC,174.302883,-38.307194,11.137,0.019,11.648,0.057,1574.583311,0.000728,5.631942,0.00039,6.562652,0.054324,14255.589507,195.58617,10,Possible EB,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,219401954,765.01,1,PC,FA,78.165079,-53.74356,9.631,0.019,10.242,0.006,1570.226021,0.002456,0.861484,0.000147,1.293669,0.397879,286.708078,38.300644,10,Low SNR; possible secondary,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,219698950,766.01,1,KP,KP,175.525327,-23.354837,11.46,0.018,12.155,0.08,2283.980271,0.000376,3.446546,0.000105,2.408746,0.02955,16353.974699,151.51042,10 36,HATS-1 b,2019-06-11 20:03:40+0000,2021-05-10 21:31:56+0000
spoc,,229047362,767.01,1,KP,KP,195.359866,-27.522203,11.174,0.019,11.875,0.027,1572.990673,0.000252,3.764873,6.9e-05,2.759996,0.022034,22257.118447,135.14021,10,WASP-25 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,229811538,768.01,1,PC,APC,198.635701,-24.144216,12.214,0.018,13.075,0.069,1578.407557,0.000847,11.529391,0.001206,4.95223,0.078824,24406.726639,381.6265,10,Likely EB,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,248075138,769.01,1,KP,KP,192.981536,-42.073607,11.301,0.018,12.169,0.046,1569.833463,0.000648,4.981511,0.000193,2.860767,0.040655,18068.864458,209.61209,10,WASP-42 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,286864983,772.01,1,PC,APC,190.191526,-21.872715,10.831,0.018,11.566,0.021,1575.944794,0.001109,11.018485,0.001604,3.475493,0.118242,7344.975433,466.35355,10,,2019-07-24 15:14:55+0000,2021-04-27 11:18:51+0000
spoc,,286865921,773.01,1,KP,KP,190.152075,-19.284248,11.44,0.017,12.312,0.08,1573.613643,0.000674,4.97107,0.000268,3.334891,0.062846,11758.424009,184.77641,10,WASP-83 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,294301883,774.01,1,KP,KP,203.758117,-17.503465,11.304,0.019,11.753,0.031,1573.614851,0.000445,4.465421,0.000174,3.480424,0.038513,17649.008136,163.85321,10,WASP-55 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,306996324,776.01,1,PC,PC,178.5766,-37.5527,9.652,0.04,11.536,0.041,1572.604521,0.002197,15.655688,0.002991,2.778095,0.334098,1484.256974,127.21163,10,Likely EB; but the secondary could be the second event in .02.,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,306996324,776.02,2,PC,PC,178.5766,-37.5527,9.652,0.04,11.536,0.041,1571.415385,0.002617,8.243393,0.001963,2.423729,0.59833,1063.236625,104.27136,10,Third transit is probably not real. The second transit could be the secondary of .01.,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,309257814,171.02,2,PC,FP,124.269511,-63.213478,11.541,0.019,12.145,0.036,2144.738743,0.001534,1.813577,0.000192,0.838219,0.233357,7799.811612,800.6742,10 31,Likely EB and possibly double the period,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,334305570,777.01,1,PC,PC,183.118763,-49.007645,9.355,0.018,9.839,0.003,1575.779208,0.001115,16.603554,0.001553,4.703945,0.119584,2581.758445,76.90881,10,,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,335630746,778.01,1,PC,PC,199.334122,-15.273591,8.665,0.018,9.109,0.003,1569.44834,0.000366,4.633751,0.00011,3.748072,0.022752,7026.105999,49.316456,10,SIMBAD notes star has high proper motion,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,398943781,780.01,1,KP,KP,190.618735,-30.639871,10.726,0.018,11.632,0.018,1569.853829,0.000252,3.0524,4.9e-05,2.627965,0.017329,21775.494144,152.41109,10,WASP-41 b,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,413376180,781.01,1,KP,KP,176.739071,-22.562991,12.669,0.018,13.565,0.092,2281.693235,0.000462,1.354125,4.4e-05,2.054916,0.038561,19989.273943,246.12021,10 36,HATS-2 b,2019-06-11 20:03:40+0000,2021-05-10 21:14:53+0000
spoc,,429358906,782.01,1,PC,PC,183.9211,-18.9102,12.191,0.04,14.83,0.024,2283.154306,0.002536,8.024194,0.001966,1.741106,0.439027,4265.53326,441.24432,10 36,Low SNR; period changed from 16 days to 8 days; Previous report was at twice period as transit missed in sector 10,2019-06-11 20:03:40+0000,2021-05-10 21:13:46+0000
spoc,,451645081,783.01,1,PC,PC,172.15656,-54.784245,9.859,0.02,11.199,0.019,1573.880783,0.00269,16.233587,0.003796,1.863865,0.479615,1328.035201,159.30385,10,low SNR,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
spoc,,460205581,837.01,1,PC,CP,157.037444,-64.505257,9.916,0.02,10.635,0.007,1574.272529,,8.324876,1.6e-05,1.86,0.04,4628.049733,238.89392,10 11,,2019-06-17 17:15:57+0000,2021-04-27 11:18:51+0000
spoc,gaia-dr2,297967252,1025.01,1,PC,PC,142.521291,-51.517162,5.532,0.006,5.45,0.03,2281.118966,0.000667,9.683146,0.000424,2.40044,0.029892,4196.103147,50.854023,9 10 35 36,probably an EB,2019-07-24 18:44:12+0000,2021-05-10 18:58:28+0000
qlp,,54044474,1045.01,1,PC,FP,159.887888,-32.511956,9.619,0.018,9.964,0.004,1545.92248,0.00053,3.70426,0.00015,4.08,0.059,7440.0,0.486076,9,,2019-07-24 18:44:12+0000,2021-04-27 11:18:51+0000
qlp,gaia-dr2,363260203,1037.01,1,PC,PC,147.385361,-63.306525,9.021,0.006,9.098,0.003,1544.66679,0.00691,1.20262,0.00056,1.915,0.488,370.0,2.10192,9 11,probably V?,2019-07-24 18:44:12+0000,2021-04-27 11:18:51+0000
qlp,gaia-dr2,400595342,1034.01,1,PC,PC,134.441783,-49.000596,9.817,0.006,9.88,0.004,1518.81066,0.00684,3.64222,0.00093,2.757,0.57,510.0,2.07009,8 9,need SG1 to check 400595381; likely BEB,2019-07-24 18:44:12+0000,2021-04-27 11:18:51+0000
qlp,gaia-dr2,141482386,1024.01,1,EB,FP,86.820698,-72.42266,10.081,0.006,10.998,0.042,1339.72276,0.00592,18.0157,0.00015,2.524,0.403,610.0,1.66317,1 2 4 5 6 7 8 9 10 11 12 27 28 29,depth-aperture correlation; centroid image towards SW in past QLP sectors; v-shaped transits,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,385624852,1041.01,1,EB,FP,138.402359,-55.197971,8.098,0.006,8.211,0.002,2261.801216,0.0004,8.30792,0.00037,3.228,0.089,8350.0,160.238,9 10 35 36,TFOP FP; retired as EB,2019-07-24 18:44:12+0000,2021-04-28 22:36:29+0000
spoc,gaia-dr2,20318757,1027.01,1,PC,PC,167.133708,-29.653191,10.21,0.006,11.308,0.046,2282.674065,0.00172,3.283349,0.000417,1.591736,0.264907,1335.051508,99.53777,9 36,,2019-07-24 18:44:12+0000,2021-05-21 00:15:19+0000
spoc,gaia-dr2,146589986,1032.01,1,PC,PC,159.221594,-42.541666,9.761,0.006,9.762,0.004,2283.829887,0.001435,5.664473,0.000769,3.645967,0.120584,3449.581455,161.11594,9 10 36,need SG1 to check 146589990; still a planet if it's on 146589990,2019-07-24 18:44:12+0000,2021-05-20 22:55:51+0000
spoc,gaia-dr2,463402815,1044.01,1,PC,PC,153.811022,-58.766262,9.81,0.022,10.39,0.006,2281.824266,0.001218,1.008461,8.8e-05,2.349696,0.111291,3350.728346,107.16319,9 10 36,"CCDM J10152-5846AB so object might be part of a known visual binary. TICID 463402815 has been split into TIC 854828119 and TIC 854828120. Follow up observations have to show from which of these 2 stars the signal comes. Gaia measurements (magnitude and parallax) and derived properties (mass and radius, etc.) should be taken from the star showing the signal.",2019-07-24 18:44:12+0000,2021-05-20 22:38:02+0000
qlp,,238374636,1023.01,1,PC,FP,120.837856,-51.345744,9.651,0.02,10.419,0.007,1493.2055,0.00061,1.3238,2e-05,3.162,0.024,3450.0,221.188,9,,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,447283466,1028.01,1,PC,FP,157.098124,-51.705263,7.906,0.006,8.9,0.03,1544.48066,0.00412,1.01606,0.00034,2.843,0.278,240.0,0.375709,9 10,crowded; need SG1 to check neighbors,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,,90544017,1038.01,1,EB,FP,128.454778,-49.940393,8.68,0.019,8.813,0.003,2273.371643,0.002025,3.223598,1.4e-05,2.159,0.452,680.0,1.13,8 9 35,TFOP FP; retired as NEB,2019-07-24 18:44:12+0000,2021-05-05 23:10:59+0000
qlp,gaia-dr2,102840239,815.01,1,PC,PC,155.871884,-43.834955,9.36,0.006,10.217,0.005,1548.58079,0.00306,11.18395,0.00641,3.251,0.458,1250.0,1.42799,9,needs follow to clear a dmag =2 neighbor,2019-06-21 19:21:00+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,370745311,1047.01,1,PC,FP,144.581933,-67.505201,10.236,0.006,11.095,0.011,1544.79061,0.00092,0.62627,2e-05,0.666,0.169,1880.0,68.5212,9 10 11,Check 2 minute data for odd even,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,,464296022,1030.01,1,PC,FP,155.83167,-57.590366,9.496,0.018,10.417,0.008,1551.32747,0.00132,12.12369,0.00076,4.849,0.211,6142.77,1221.98,10 9,Looks like a ~12 day transit candidate blended with a ~1.5 day EB/variability; need SG1 to check neighbors,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,146172354,1036.01,1,PC,PC,157.867048,-42.2402,10.286,0.006,10.973,0.007,1548.03403,0.00186,3.78031,0.00054,3.188,0.392,2850.0,2.1395,9,need SG1 to check the other two stars in the same pixel,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
spoc,gaia-dr2,361413119,1035.01,1,PC,PC,144.150359,-61.583255,10.113,0.006,10.98,0.01,2286.873379,0.001154,6.074241,0.000546,2.443587,0.099626,6026.06403,182.3955,9 10 36,Very large candidate - likely EB (Rp > 30 Re but with large error),2019-07-24 18:44:12+0000,2021-05-11 19:22:35+0000
qlp,gaia-dr2,384549882,1048.01,1,PC,FP,136.527784,-54.903953,8.802,0.006,8.76,0.03,1518.376,0.00075,0.30412,1e-05,0.748,0.1,1330.0,3.83107,8 9 10,probably EB,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
spoc,gaia-dr2,461867584,1039.01,1,PC,PC,149.688599,-58.76047,8.548,0.6,9.538,0.004,2284.212291,0.00121,4.42054,0.000481,4.849073,0.070007,5756.69911,200.13098,9 10 36,Transit object might be too big as star is hot and distant (potential B4IV from Simbad which would imply radius > 30 Re),2019-07-24 18:44:12+0000,2021-05-11 02:07:49+0000
qlp,gaia-dr2,310483807,1040.01,1,PC,FP,128.614316,-61.488291,8.385,0.006,8.44,0.03,1520.65674,0.00497,2.55555,0.00045,1.566,0.375,340.0,1.37224,8 9 10,crowded; hot star,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,360286627,1042.01,1,PC,PC,141.975319,-61.330054,9.718,0.006,9.778,0.005,1544.45463,0.00204,0.7581,6e-05,1.065,0.13,780.0,1.21254,10,check neighbors; likely EB or BEB (V-shaped and very short period),2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,90448944,1043.01,1,PC,PC,128.302386,-52.714266,9.572,0.006,10.017,0.004,1518.26924,0.00459,1.44095,0.00021,2.107,0.513,490.0,1.33332,8 9,,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
spoc,,404340025,834.01,1,KP,KP,195.827989,-49.639682,10.654,0.018,11.211,0.012,1597.039188,0.000332,2.675544,5.2e-05,3.199293,0.022869,14581.92695,87.57986,11,WASP-108b; only appears in a submitted (never accepted) 2014 paper: arXiv:1410.3449,2019-06-27 18:48:45+0000,2021-04-27 11:18:52+0000
spoc,,461271719,838.01,1,PC,FP,203.16661,-38.845928,8.782,0.019,9.009,0.003,1603.194187,0.001105,15.246334,0.001751,1.273547,0.389764,1179.250985,80.582504,11,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap,2019-06-27 18:48:45+0000,2021-04-27 11:18:52+0000
spoc,,140760434,1229.01,1,EB,APC,74.130224,-74.920471,10.717,0.018,11.321,0.013,2206.976792,0.002309,31.814283,0.000777,11.285807,0.074474,11770.805548,100.064964,10 11 12 13 32 33 34 36,possible EB; TFOP APC; retired as SB1,2019-08-26 19:21:32+0000,2021-04-28 22:09:31+0000
spoc,,260476837,935.01,1,EB,FP,96.248233,-59.804827,12.655,0.018,13.687,0.114,1627.063627,0.001541,2.232659,0.000212,2.538335,0.094418,19244.414726,687.1711,12 28,Low priority,2019-07-15 19:20:08+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,304021498,1031.01,1,PC,PC,140.884154,-67.026019,9.732,0.006,10.309,0.006,1547.38224,0.00245,5.65293,0.00037,2.928,0.325,1180.0,1.16001,9 10 11,2 stars with one pixel separation (304021495),2019-06-25 15:58:39+0000,2021-04-27 11:18:52+0000
qlp,,55452495,336.01,1,PC,FP,70.670414,-64.885194,9.951,0.018,10.085,0.005,1337.33011,0.00039,17.70758,2e-05,1.952,0.074,4820.0,296.041,1 2 3 4 5 7 8 9 10 11 12 13 27 28 29,TFOPWG FP Retired as NEB,2018-10-01 16:12:38+0000,2021-04-27 11:18:52+0000
spoc,,219205407,946.01,1,EB,APC,92.833979,-51.466704,10.804,0.018,11.688,0.057,2203.25526,0.000191,6.125437,0.000103,2.148746,0.017696,36973.48653,264.70596,5 6 8 33,TFOP APC; retired as SB2,2019-04-01 16:52:00+0000,2021-04-27 11:18:52+0000
qlp,,50309953,1109.01,1,PC,FP,30.197322,-77.610233,9.791,0.006,10.402,0.007,1329.98161,0.00223,7.04082,7e-05,3.249,0.251,1500.16,668.743,13 1,,2019-08-15 15:39:14+0000,2021-04-27 11:18:52+0000
