Source Pipeline,Stellar Catalog,TIC,Full TOI ID,Signal ID,TOI Disposition,EXOFOP Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,VMag Value,VMag Uncertainty,Epoch Value,Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Alerted,Edited
spoc,,451645081,783.01,1,PC,PC,172.15656,-54.784245,9.859,0.02,11.199,0.019,1573.880783,0.00269,16.233587,0.003796,1.863865,0.479615,1328.035201,159.30385,10,low SNR,2019-06-11 20:03:40+0000,2021-04-27 11:18:51+0000
qlp,,54044474,1045.01,1,PC,FP,159.887888,-32.511956,9.619,0.018,9.964,0.004,1545.92248,0.00053,3.70426,0.00015,4.08,0.059,7440.0,0.486076,9,,2019-07-24 18:44:12+0000,2021-04-27 11:18:51+0000
qlp,,238374636,1023.01,1,PC,FP,120.837856,-51.345744,9.651,0.02,10.419,0.007,1493.2055,0.00061,1.3238,2e-05,3.162,0.024,3450.0,221.188,9,,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,102840239,815.01,1,PC,PC,155.871884,-43.834955,9.36,0.006,10.217,0.005,1548.58079,0.00306,11.18395,0.00641,3.251,0.458,1250.0,1.42799,9,needs follow to clear a dmag =2 neighbor,2019-06-21 19:21:00+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,146172354,1036.01,1,PC,PC,157.867048,-42.2402,10.286,0.006,10.973,0.007,1548.03403,0.00186,3.78031,0.00054,3.188,0.392,2850.0,2.1395,9,need SG1 to check the other two stars in the same pixel,2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
qlp,gaia-dr2,360286627,1042.01,1,PC,PC,141.975319,-61.330054,9.718,0.006,9.778,0.005,1544.45463,0.00204,0.7581,6e-05,1.065,0.13,780.0,1.21254,10,check neighbors; likely EB or BEB (V-shaped and very short period),2019-07-24 18:44:12+0000,2021-04-27 11:18:52+0000
spoc,,404340025,834.01,1,KP,KP,195.827989,-49.639682,10.654,0.018,11.211,0.012,1597.039188,0.000332,2.675544,5.2e-05,3.199293,0.022869,14581.92695,87.57986,11,WASP-108b; only appears in a submitted (never accepted) 2014 paper: arXiv:1410.3449,2019-06-27 18:48:45+0000,2021-04-27 11:18:52+0000
spoc,,461271719,838.01,1,PC,FP,203.16661,-38.845928,8.782,0.019,9.009,0.003,1603.194187,0.001105,15.246334,0.001751,1.273547,0.389764,1179.250985,80.582504,11,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap,2019-06-27 18:48:45+0000,2021-04-27 11:18:52+0000
spoc,,129637892,155.01,1,PC,PC,321.114974,-37.850144,9.0,0.02,9.557,0.004,2062.472684,0.001393,5.449023,0.000528,4.724926,0.174892,1229.646002,38.05868,28,,2018-09-05 18:34:59+0000,2021-04-27 11:18:52+0000
qlp,,220518305,156.01,1,PC,FP,41.467255,-64.320724,10.277,0.019,10.721,0.008,1336.13203,0.00186,14.14893,0.00189,3.765,0.23,18638.3,1660.0,1,Warm Jupiter candidate with a period of about 14 days,2018-09-05 18:34:59+0000,2021-04-27 11:18:52+0000
spoc,,176957796,137.01,1,PC,FA,101.297297,-66.238034,10.642,0.018,11.402,0.103,1327.369003,0.004306,4.819018,0.001436,3.035372,0.275922,1803.249732,160.64334,1,,2018-09-05 18:34:18+0000,2021-04-27 11:18:52+0000
spoc,gaia-dr2,348770361,161.01,1,PC,PC,46.686073,-82.316391,11.496,0.006,12.492,0.031,2062.109206,0.001871,2.769178,0.000386,4.732515,0.171456,3175.651839,108.37572,28,Unknown stellar (and candidate) radius. Possible small centroid shift to NW.,2018-09-05 18:34:59+0000,2021-04-27 11:18:52+0000
spoc,,46096489,818.01,1,KP,KP,214.683032,-20.27548,10.576,0.018,11.288,0.033,1598.072777,0.00045,3.118536,8.4e-05,2.043274,0.024721,12242.731322,140.4948,11,WASP-16b,2019-06-17 17:15:50+0000,2021-04-27 11:18:52+0000
spoc,,73717937,819.01,1,KP,KP,192.189792,-47.613693,11.685,0.018,12.402,0.057,1602.088843,0.001958,16.257799,0.00279,4.970024,0.207919,6613.207764,270.84854,11,HATS-17b,2019-06-17 17:15:50+0000,2021-04-27 11:18:52+0000
spoc,,92226327,256.01,1,KP,KP,11.247108,-15.271294,11.238,0.07,14.15,0.062,1389.285282,0.002133,24.73712,0.00025,1.958295,0.190383,4088.825398,360.44772,3,LHS-1140b,2018-11-30 22:06:23+0000,2021-04-27 11:18:52+0000
spoc,,281979481,274.01,1,PC,PC,130.504849,-75.801512,10.443,0.018,11.214,0.014,1386.381414,0.002218,0.542248,0.000106,1.014235,0.140909,696.539405,202.15729,3,needs follow-up to check if signal is on-target,2018-11-30 22:06:25+0000,2021-04-27 11:18:52+0000
spoc,,161477033,553.01,1,PC,FA,73.260995,-45.540671,10.018,0.018,10.697,0.011,1443.221518,0.003863,14.058151,0.005392,3.514627,0.849132,858.616845,109.45815,5,Period could be half because of a data gap; based on multi-sector data there are likely transits from two separate planets combined to make this 14-day false target,2019-02-26 16:21:07+0000,2021-04-27 11:18:52+0000
qlp,,47384844,1022.01,1,PC,PC,162.96496,-5.788634,8.691,0.019,9.19,0.002,1547.448,0.00834,3.09574,0.00677,4.475,1.196,380.0,,9,low SNR; could be instrument noise,2019-06-04 14:32:44+0000,2021-04-27 11:18:52+0000
spoc,,15445551,747.01,1,KP,KP,185.324704,-52.840824,10.319,0.019,10.727,0.006,1569.667052,0.00044,1.68281,4.8e-05,3.015738,0.028207,8618.416674,143.89174,10,WASP-87 b,2019-06-05 19:57:31+0000,2021-04-27 11:18:52+0000
spoc,,73649615,756.01,1,PC,PC,192.1051,-45.4706,12.396,0.04,14.607,0.018,1570.645382,0.002252,1.23938,0.000189,0.972906,0.52234,3399.687431,459.26526,10,,2019-06-05 19:57:31+0000,2021-04-27 11:18:53+0000
spoc,,308307606,517.01,1,PC,FP,120.199967,-60.865677,13.151,0.018,14.03,0.08,1496.577842,0.003205,15.00263,0.004596,2.451605,0.266214,10534.36713,1028.2451,7,9.9 day eccentric system with separations between events of ~4.72; 5.16; 4.72; 5.16 days,2019-03-18 17:05:11+0000,2021-04-27 11:18:53+0000
spoc,,111991770,820.01,1,KP,KP,208.927943,-32.159616,10.411,0.018,10.972,0.01,1599.445086,0.0006,3.752062,0.000147,3.680056,0.038559,9500.430305,83.71538,11,WASP-15b,2019-06-17 17:15:51+0000,2021-04-27 11:18:53+0000
spoc,,277634430,771.01,1,PC,PC,164.113188,-72.984848,12.068,0.017,14.888,0.08,1570.09346,0.002586,2.325931,0.000392,1.181972,0.179811,3392.430489,336.21173,10,Likely EB Centroid offset Check the other star 277634428,2019-06-05 19:57:34+0000,2021-04-27 11:18:53+0000
qlp,,339733013,417.01,1,PC,FP,110.852026,-58.696747,10.038,0.018,10.615,0.007,1328.3763,0.00436,5.62145,0.00035,2.192,0.324,670.039,1.47739,4,may be on 339733023,2019-01-16 19:24:28+0000,2021-04-27 11:18:53+0000
spoc,,432008938,643.01,1,PC,FP,120.6935,-23.6959,13.679,0.04,16.43,0.2,1522.349321,0.003658,9.653456,0.002539,4.00937,0.258226,43088.5649,4189.9946,8,period might be double; crowded field,2019-04-11 19:30:45+0000,2021-04-27 11:18:53+0000
spoc,,124573851,669.01,1,PC,PC,158.900634,-5.181666,10.137,0.018,10.606,0.009,1546.136799,0.005545,3.948678,0.001811,3.420507,0.343622,754.018523,68.2022,9,,2019-05-06 19:17:04+0000,2021-04-27 11:18:53+0000
spoc,,260271203,207.01,1,PC,FP,94.218078,-58.229816,13.42,0.019,14.095,0.149,1414.835781,0.00103,5.649621,0.000499,4.153365,0.074243,47439.1858,753.47375,4,follow-up in progress,2019-01-31 17:54:50+0000,2021-04-27 11:18:53+0000
qlp,,277103955,284.01,1,PC,FP,84.25437,-66.791439,9.225,0.018,10.338,0.009,1326.41347,0.0077,1.30926,0.00016,2.76,0.406,112.12,0.482961,4,,2019-01-16 19:24:28+0000,2021-04-27 11:18:53+0000
qlp,,279251651,419.01,1,PC,FP,104.1553,-59.1833,10.521,0.04,12.411,0.023,1354.46663,0.00143,0.40387,1e-05,1.022,0.096,684.348,0.735206,4,Rstar 0.55; may be on 279251647,2019-01-16 19:24:28+0000,2021-04-27 11:18:53+0000
spoc,,150271680,735.01,1,PC,FP,94.754338,-63.864507,9.48,0.02,10.22,0.005,1543.967327,0.00332,2.593694,0.00059,3.054429,0.651651,526.784827,47.557205,9,,2019-05-15 18:24:34+0000,2021-04-27 11:18:53+0000
spoc,,125405602,821.01,1,PC,FA,209.6147,-23.2765,11.171,0.124,13.243,0.069,1606.784642,0.002901,13.823303,0.004073,1.365217,0.266457,2556.532346,396.43063,11,low SNR (7.3),2019-06-17 17:15:51+0000,2021-04-27 11:18:53+0000
spoc,,127530399,822.01,1,KP,KP,217.609129,-46.159193,11.051,0.019,11.938,0.046,1602.856055,0.000527,7.133521,0.000769,3.139619,0.055878,19488.009523,288.40347,11,WASP-132b; half the reported period at 7.133521days,2019-06-17 17:15:51+0000,2021-04-27 11:18:53+0000
spoc,,158978373,823.01,1,PC,PC,218.658207,-40.739817,9.952,0.018,10.554,0.006,1609.006746,0.002324,13.539445,0.003295,3.882956,0.19542,2282.236201,106.781166,11,,2019-06-17 17:15:51+0000,2021-04-27 11:18:53+0000
spoc,,193641523,824.01,1,PC,CP,222.165914,-57.588236,10.014,0.017,11.314,0.015,1597.814828,0.001547,1.39293,0.000138,1.297164,0.10412,1887.952343,114.58978,11,Radius of the planet might be a bit smaller than 4 Re given the GAIA DR2 R = 0.7 R_solar,2019-06-17 17:15:52+0000,2021-04-27 11:18:53+0000
spoc,,220029715,825.01,1,KP,KP,208.856951,-21.207701,12.337,0.018,13.347,0.08,1598.749269,0.002543,3.185221,0.000555,2.232122,0.269341,5195.268198,352.0124,11,HATS-7b,2019-06-17 17:15:52+0000,2021-04-27 11:18:53+0000
spoc,,243200602,826.01,1,KP,KP,203.10599,-42.475273,10.467,0.018,11.104,0.012,1607.585174,0.000594,11.551821,0.000852,3.735501,0.056897,10533.034112,143.05896,11,WASP-130b,2019-06-17 17:15:52+0000,2021-04-27 11:18:53+0000
spoc,,271168962,828.01,1,KP,KP,210.193538,-30.583564,9.426,0.019,10.068,0.005,1601.579679,0.000516,5.322154,0.0002,3.887594,0.03913,6558.436228,60.966423,11,WASP-131b,2019-06-17 17:15:53+0000,2021-04-27 11:18:53+0000
spoc,,276128561,829.01,1,PC,PC,224.208742,-37.042889,10.5,0.018,10.955,0.029,1598.067102,0.00236,3.287693,0.00052,2.260383,0.377912,1716.954661,127.01266,11,Based on Gaia Rstar=0.964 Rsun the Rp=4.3+/-0.2 Re,2019-06-17 17:15:53+0000,2021-04-27 11:18:53+0000
spoc,,287563610,840.01,1,PC,KP,198.132923,-45.590546,12.996,0.018,13.697,0.114,1599.09059,0.001943,3.79974,0.000517,2.285643,0.205531,9960.900992,567.71326,11,likely large planet,2019-06-17 17:15:53+0000,2021-04-27 11:18:53+0000
spoc,,307610438,831.01,1,PC,APC,229.03349,-38.875285,8.747,0.018,9.423,0.003,1597.267945,0.000824,1.561734,7.6e-05,3.237635,0.044623,5700.836312,94.34616,11,likely EB; two stars within the same pixel,2019-06-17 17:15:53+0000,2021-04-27 11:18:54+0000
spoc,,362249359,833.01,1,PC,PC,145.6469,-62.4763,10.096,0.04,11.724,0.014,1597.253274,0.002267,1.042241,0.000155,1.238015,0.420834,575.948562,64.76902,11,low SNR,2019-06-17 17:15:55+0000,2021-04-27 11:18:54+0000
spoc,,405700729,835.01,1,PC,PC,192.057792,-56.894237,10.823,0.018,11.489,0.013,1600.300333,0.002157,4.794426,0.00083,1.334607,0.568197,2057.535593,267.95325,11,low SNR,2019-06-17 17:15:56+0000,2021-04-27 11:18:54+0000
spoc,,437333618,843.01,1,KP,KP,207.907768,-23.781179,12.399,0.018,13.172,0.08,1598.425994,0.001585,4.298442,0.000462,3.207408,0.097782,15777.916035,389.9534,11,HATS-25b,2019-06-17 17:15:56+0000,2021-04-27 11:18:54+0000
spoc,,440887364,836.01,1,PC,CP,225.080844,-24.45411,8.57267,0.017683,9.92,0.03,1599.76396,0.003124,8.593935,0.00199,2.516381,0.240792,1376.140503,103.685265,11,may have more than two candidates,2019-06-17 17:15:56+0000,2021-04-27 11:18:54+0000
spoc,,440887364,836.02,2,PC,PC,225.080844,-24.45411,8.57267,0.017683,9.92,0.03,1599.992303,0.001952,3.817115,0.000518,1.763242,0.19976,667.748212,57.78922,11,may have more than two candidates,2019-06-17 17:15:56+0000,2021-04-27 11:18:54+0000
spoc,,466840711,839.01,1,KP,KP,166.979921,-61.146263,14.067,0.02,14.718,0.069,1598.899459,0.006001,2.485338,0.000997,2.945664,0.430199,43518.529133,5503.6626,11,OGLE2-TR-L9b,2019-06-17 17:15:57+0000,2021-04-27 11:18:54+0000
spoc,,304042899,775.01,1,PC,PC,164.80015,-59.234055,9.524,0.018,9.873,0.004,1573.797269,0.003676,12.441782,0.005214,11.268489,0.261803,7485.135238,197.13217,10,Probably EB because of odd-even difference.,2019-06-05 19:57:34+0000,2021-04-27 11:18:54+0000
spoc,,16288184,1049.01,1,KP,KP,253.768883,-28.710566,11.02,0.018,11.602,0.034,1626.800788,0.000869,2.180764,0.000122,2.941969,0.052856,18115.782776,663.21625,12,K2-237 b,2019-07-15 19:20:04+0000,2021-04-27 11:18:54+0000
spoc,,66818296,1050.01,1,KP,KP,239.962303,-28.061737,11.0,0.019,11.588,0.015,1627.126221,0.000584,3.735285,0.000148,4.295874,0.035565,17207.566367,133.54828,12,WASP-17 b,2019-07-15 19:20:05+0000,2021-04-27 11:18:54+0000
spoc,,210873792,900.01,1,PC,PC,245.9056,-31.3731,12.036,0.059,13.66,0.2,1626.506628,0.009733,4.84405,0.002784,4.626678,0.773396,1634.142388,214.9427,12,High priority (2.34 Re),2019-07-15 19:20:07+0000,2021-04-27 11:18:54+0000
spoc,,214361331,901.01,1,PC,PC,261.06293,-50.38594,9.652,0.018,10.258,0.007,1625.566029,0.000788,3.230799,0.000149,0.69549,0.111889,2410.93763,121.314415,12,Low priority; possible EB,2019-07-15 19:20:07+0000,2021-04-27 11:18:54+0000
spoc,,216935214,902.01,1,PC,APC,259.495763,-45.883523,8.917,0.018,9.441,0.004,1633.239823,0.001142,18.262088,0.001552,1.389734,0.289174,1634.844667,110.73071,12,Only two transits,2019-07-15 19:20:07+0000,2021-04-27 11:18:54+0000
qlp,,261257684,904.01,1,PC,PC,89.372435,-83.130177,10.819,0.017,12.588,0.069,1626.96745,0.00257,10.8772,0.00012,2.69,0.509,1650.0,2.6931,27,another dip at 1630; real period 10.8 days not 18.35 days; deep transit just after 2050,2019-07-15 19:20:08+0000,2021-04-27 11:18:54+0000
spoc,,261867566,905.01,1,PC,CP,227.659012,-71.361433,10.528,0.018,11.08,0.014,1628.351221,0.00039,3.739489,0.000102,2.00623,0.024301,16253.289925,184.09901,12,Large planet,2019-07-15 19:20:08+0000,2021-04-27 11:18:54+0000
spoc,,298372701,906.01,1,PC,PC,239.825748,-49.366465,8.446,0.018,8.9,0.03,1625.899186,0.001428,1.66465,0.000132,1.799871,0.086704,1213.117202,65.6353,12,Low priority,2019-07-15 19:20:10+0000,2021-04-27 11:18:54+0000
spoc,,305424003,907.01,1,PC,PC,262.183559,-62.840202,9.763,0.044,10.394,0.006,1627.057998,0.002611,4.584706,0.000743,5.283058,0.195731,1806.609532,78.20558,12,Large planet candidate; low priority,2019-07-15 19:20:10+0000,2021-04-27 11:18:54+0000
spoc,,364107753,909.01,1,PC,FP,251.361901,-71.83984,7.017,0.018,7.59,0.03,1628.087364,0.002411,3.904822,0.000618,4.457798,0.278827,283.849684,15.91915,12,High priority (2.7 Rp); bright; nearby star,2019-07-15 19:20:12+0000,2021-04-27 11:18:54+0000
spoc,,369327947,910.01,1,PC,PC,290.2261,-82.5545,10.266,0.062,13.0,0.2,1626.20546,0.001571,2.028957,0.000199,0.699497,0.353027,1085.279037,120.983315,12,Potentially very small planet (0.93 Re); weak signal; parallax is not measured so could be an evolved star,2019-07-15 19:20:12+0000,2021-04-27 11:18:54+0000
spoc,,389070884,911.01,1,PC,APC,262.335286,-38.64561,7.934,0.02,8.48,0.03,1627.859059,0.000317,8.584258,0.000232,2.080091,0.027721,8451.461473,101.96213,12,Low priority; possible beb; crowded field,2019-07-15 19:20:12+0000,2021-04-27 11:18:54+0000
spoc,,407126408,913.01,1,PC,PC,234.573543,-80.8038,9.571,0.018,10.452,0.006,1625.219269,0.006027,11.094122,0.003812,3.309572,0.411444,1131.990523,99.21955,12,High priority; small (2.56 Re); potential multiplanet system; will see again,2019-07-15 19:20:13+0000,2021-04-27 11:18:54+0000
spoc,,406941612,912.01,1,PC,PC,229.3404,-80.4729,10.366,0.049,12.67,0.048,1628.403947,0.002186,4.6791,0.000684,1.786827,0.141405,2039.352478,131.80223,12,Potentially small planet (2.22 Re),2019-07-22 19:45:36+0000,2021-04-27 11:18:54+0000
qlp,gaia-dr2,136274063,1094.01,1,PC,APC,230.498846,-53.81958,9.981,0.007,10.286,0.006,1640.61443,0.00265,0.59706,0.00023,0.681,0.268,1030.0,43.2568,12,,2019-08-06 19:29:59+0000,2021-04-27 11:18:54+0000
qlp,,361034196,1090.01,1,PC,FP,242.016222,-68.588821,10.007,0.019,10.394,0.004,1628.96316,0.0022,2.19296,0.0003,4.586,0.079,4933.74,704.212,12,Could be inflated hot Jupiter or Brown Dwarf at a short period,2019-08-06 19:30:00+0000,2021-04-27 11:18:54+0000
qlp,gaia-dr2,426077080,1087.01,1,PC,FP,238.00111,-76.49345,9.414,0.006,9.74,0.03,1630.77194,0.0028,9.30992,0.00209,3.464,0.232,2220.0,1.39456,12,possibly 2x period,2019-08-06 19:30:24+0000,2021-04-27 11:18:54+0000
spoc,,144440290,222.01,1,PC,FP,359.161519,-44.719088,8.723,0.017,9.37,0.03,1376.544,,,,0.68,,5530.0,,2,single transit (no period),2018-11-16 21:15:19+0000,2021-04-27 11:18:54+0000
spoc,,70797900,224.01,1,PC,APC,1.9774,-29.979,10.95,0.04,13.031,0.027,1365.843681,0.00024,,,1.881429,0.01978,77200.0,,2,V-shaped; single transit; likely EB.,2018-11-16 21:15:40+0000,2021-04-27 11:18:54+0000
spoc,,47525799,225.01,1,PC,PC,343.879737,-24.409619,10.948,0.018,12.061,0.04,1355.118503,0.004188,,,3.75,,9680.0,,2,single transit (no period); centroid information is hard to interpret,2018-11-16 21:15:42+0000,2021-04-27 11:18:54+0000
spoc,,47484268,226.01,1,PC,FP,342.9664,-24.7875,12.367,0.04,15.46,0.2,1358.500535,0.002621,,,2.67,,13400.0,,2,The second event is not real. Single transit (no period).,2018-11-16 21:15:42+0000,2021-04-27 11:18:54+0000
spoc,,2760710,227.01,1,PC,PC,356.5277,-16.6912,14.277,0.059,18.44,0.2,1364.102069,0.002061,,,1.51,,30400.0,,2,The second event is not real. single transit (no period).,2018-11-16 21:15:45+0000,2021-04-27 11:18:54+0000
qlp,gaia-dr2,47316976,288.01,1,PC,PC,340.307731,-28.032666,8.972,0.006,9.359,0.003,1364.46064,0.00204,,,6.204,0.866,1570.0,2.38882,2,single transit,2018-09-28 22:22:05+0000,2021-04-27 11:18:54+0000
qlp,,124543547,898.01,1,PC,FP,104.480703,-9.924729,10.486,0.018,10.827,0.011,1487.5,,,,7.352,0.649,6000.0,,6,single-transit,2019-03-21 15:42:32+0000,2021-04-27 11:18:54+0000
spoc,,405454160,563.01,1,PC,PC,143.243377,-17.343506,10.383,0.02,11.144,0.011,1524.138752,0.003418,,,3.774052,0.262882,2350.522227,175.37494,8,single transit,2019-04-05 20:18:18+0000,2021-04-27 11:18:54+0000
qlp,gaia-dr2,458589703,693.01,1,PC,FA,124.275247,8.248565,11.225,0.006,12.004,0.069,1506.49374,,,,4.029,0.127,9640.0,1022.59,7,Column effect introduced during calibration; not a real transit,2019-05-02 15:06:42+0000,2021-04-27 11:18:54+0000
spoc,,144138509,729.01,1,PC,PC,176.03558,-9.948876,10.563,0.018,11.02,0.009,1564.831,,,,2.004126,0.933403,1127.008713,,9,single transit on third event; reported transit depth is shallower than true transit depth,2019-05-15 18:24:34+0000,2021-04-27 11:18:55+0000
spoc,gaia-dr2,388624270,1026.01,1,PC,FP,125.434306,-51.759415,9.914,0.006,10.66,0.008,2237.459734,0.006504,14.269437,0.009219,6.935049,0.466316,1246.392187,94.588425,34,TFOP NEB,2019-06-11 14:45:00+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,129319156,1089.01,1,PC,FP,228.843133,-52.885964,10.392,0.01,10.662,0.01,1643.10264,0.00488,4.73703,0.00453,3.902,0.481,2410.0,1380.87,12,only 1 full transit; could be a single transit with a different period,2019-08-06 19:30:00+0000,2021-04-27 11:18:55+0000
spoc,tic8,69679391,1151.01,1,KP,KP,294.661397,31.219227,7.552,0.006,7.59,0.03,1684.314342,0.00024,3.47417,5e-05,3.521964,0.03,14411.656608,0.258875,14,KELT 20b,2019-09-03 15:31:10+0000,2021-04-27 11:18:55+0000
qlp,tic8,154089169,1174.01,1,PC,PC,209.218133,68.618015,10.255,0.006,10.964,0.01,1690.06319,0.00323,8.95311,0.00026,2.661,0.276,890.0,1.1198,22,Possible odd-even difference; L1 candidate,2019-08-27 16:09:26+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,375542276,1163.01,1,PC,PC,294.091745,19.639217,9.418,0.017,9.535,0.004,1684.81185,0.00121,3.07765,0.0002,2.265,0.381,4560.0,4.46453,14,,2019-09-03 15:31:12+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,232967440,1173.01,1,PC,PC,197.682344,70.76841,10.294,0.006,11.038,0.009,1688.71968,0.00036,7.06423,2e-05,2.407,0.185,8740.0,1.64444,22,,2019-08-27 16:09:26+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,232967666,1167.01,1,PC,FP,198.153216,71.618127,10.387,0.006,10.947,0.009,1689.11633,0.00382,15.196,,1.792,0.678,1970.0,111.34,19,Period is likely 2x7.6 days,2019-08-27 16:09:25+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,341544930,1182.01,1,PC,FP,201.614877,65.306264,10.005,0.006,10.377,0.005,1689.7917,0.00095,7.64245,0.00063,2.684,0.152,5254.46,74.2019,14,TFOPWG FP,2019-08-27 16:09:26+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,294176967,1170.01,1,PC,FP,300.805155,52.040865,10.349,0.007,10.461,0.006,1683.48115,0.00364,0.91397,0.0002,1.955,0.187,883.802,1.26527,14,,2019-08-27 16:09:24+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,16102323,1164.01,1,PC,FP,307.336601,37.50858,9.33,0.21,9.4,0.003,1686.75992,0.00092,3.20806,0.00021,2.175,0.078,8629.48,2290.69,14,Could be on neighbor,2019-09-03 15:31:11+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,41330864,1168.01,1,PC,FP,301.710419,38.431039,10.381,0.006,11.018,0.009,1684.84464,0.00063,2.136,9e-05,1.74,0.083,10663.6,1632.85,14,,2019-09-03 15:31:11+0000,2021-04-27 11:18:55+0000
spoc,,79748331,1064.01,1,PC,PC,296.00392,-47.561604,9.928,0.018,10.938,0.046,2036.85719,0.002718,6.442219,0.001478,1.973599,0.422195,1019.627377,110.23098,27,possible multi,2019-08-16 20:20:42+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,295541511,1117.01,1,PC,PC,273.602226,-66.419808,10.405,0.006,11.016,0.023,1656.13252,0.00529,2.2267,0.00075,2.014,0.381,710.0,2.6396,13,Likely SV,2019-08-15 15:39:15+0000,2021-04-27 11:18:55+0000
qlp,,89643259,1193.01,1,PC,FP,301.410842,33.049228,10.481,0.006,10.568,0.006,1684.20475,0.00255,2.22223,0.00043,2.381,0.21,3034.8,1465.48,14,,2019-09-03 15:31:12+0000,2021-04-27 11:18:55+0000
qlp,,24364065,1195.01,1,PC,FP,291.120506,33.273713,10.472,0.011,11.284,0.018,1686.84696,0.00588,4.05135,0.00238,2.4,0.421,1132.23,4.06526,14,,2019-09-03 15:31:11+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,69068526,1196.01,1,PC,PC,291.707692,17.808739,10.432,0.008,10.922,0.008,1689.03121,0.0018,5.54132,0.00097,3.291,0.185,5370.0,1458.14,14,,2019-09-03 15:31:11+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,92677094,1197.01,1,PC,PC,293.268281,15.736138,10.425,0.006,11.079,0.009,1684.08653,0.00232,4.59463,0.00085,4.604,0.326,4190.0,1.74519,14,,2019-09-03 15:31:11+0000,2021-04-27 11:18:55+0000
qlp,gaia-dr2,99869022,1199.01,1,PC,PC,166.880694,61.352716,10.422,0.006,11.093,0.007,1686.25052,0.00108,3.67166,0.00032,2.164,0.264,4340.0,3.81391,14,,2019-08-27 16:09:24+0000,2021-04-27 11:18:56+0000
qlp,,101929303,1171.01,1,PC,FP,299.273844,35.988356,10.307,0.011,10.568,0.007,1684.23414,0.00372,11.18644,0.0046,3.227,0.448,4181.94,2237.73,14,Could be on neighbor,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,30329585,1175.01,1,PC,PC,289.238737,31.323769,10.203,0.006,10.645,0.007,1687.31837,0.00399,7.5039,0.00192,3.002,0.254,2260.0,3.09155,14,,2019-09-03 15:31:12+0000,2021-04-27 11:18:56+0000
qlp,,169177766,1177.01,1,PC,FP,297.30003,41.32684,10.162,0.006,10.146,0.006,1684.33812,0.00785,1.69127,0.0011,3.206,0.526,718.149,1.66519,14,Could be on neighbor,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,83210867,1185.01,1,PC,FP,297.45933,34.829618,9.94,0.006,10.527,0.006,1684.47451,0.0039,1.19573,0.00033,1.569,0.273,800.0,2.7632,14,Could be on neighbor,2019-09-03 15:31:12+0000,2021-04-27 11:18:56+0000
qlp,,289539327,1186.01,1,PC,APC,251.633706,65.714901,9.924,0.006,10.605,0.007,1692.42122,0.00089,11.20888,0.00064,7.876,0.069,9420.0,0.883841,14,Large planet candidate,2019-08-27 16:09:25+0000,2021-04-27 11:18:56+0000
qlp,,15247229,1188.01,1,PC,FP,306.73082,38.93226,9.887,0.006,10.02,0.004,1687.19253,0.00166,8.5112,0.00138,3.486,0.185,4172.76,1626.12,14,Could be on neighbor,2019-09-03 15:31:12+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,112026224,1189.01,1,PC,PC,292.223327,24.20144,9.874,0.006,10.418,0.034,1687.21076,0.00294,3.96765,0.0011,0.938,0.242,1860.0,19.1326,14,,2019-09-03 15:31:12+0000,2021-04-27 11:18:56+0000
qlp,,138361973,1166.01,1,PC,FP,293.764996,37.538931,9.76,0.006,10.27,0.005,1684.93372,0.00596,1.88327,0.00072,2.472,0.285,846.992,1.57182,14,,2019-09-03 15:31:12+0000,2021-04-27 11:18:56+0000
qlp,,161450762,1155.01,1,PC,FP,309.275852,32.471019,9.711,1.0,,,1683.92594,0.00336,1.32003,0.00037,3.175,0.286,552.468,0.572376,14,Gaia parameters suggest giant star,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,,117256577,1156.01,1,PC,APC,300.419315,26.971672,9.703,0.6,11.304,0.011,1684.87662,0.0021,1.68749,0.00025,2.527,0.116,1840.37,433.761,14,,2019-09-03 15:31:12+0000,2021-04-27 11:18:56+0000
